date,site.id,influx
2015-05-20,63,0
2015-05-20,64,0
2015-05-20,66,6
2015-05-20,68,0
2015-05-20,69,0
2015-05-20,78,0
2015-05-20,79,0
2015-05-20,85,0
2015-05-20,86,0
2015-05-20,89,12
2015-05-20,90,11
2015-05-20,100,0
2015-05-20,101,0
2015-05-20,102,0
2015-05-20,103,0
2015-05-20,105,11
2015-05-20,146,7
2015-05-20,147,0
2015-05-20,149,0
2015-05-20,150,0
2015-05-20,151,0
2015-05-21,1,0
2015-05-21,3,62
2015-05-21,5,0
2015-05-21,8,0
2015-05-21,10,0
2015-05-21,11,0
2015-05-21,14,1
2015-05-21,16,0
2015-05-21,17,0
2015-05-21,18,0
2015-05-21,20,0
2015-05-21,21,0
2015-05-21,22,0
2015-05-21,24,0
2015-05-21,25,0
2015-05-21,28,3
2015-05-21,34,86
2015-05-21,36,0
2015-05-21,37,7
2015-05-21,38,0
2015-05-21,39,0
2015-05-21,40,0
2015-05-21,47,0
2015-05-21,51,5
2015-05-21,53,0
2015-05-21,62,15
2015-05-21,63,0
2015-05-21,64,0
2015-05-21,66,24
2015-05-21,68,0
2015-05-21,69,0
2015-05-21,78,0
2015-05-21,79,0
2015-05-21,85,0
2015-05-21,86,0
2015-05-21,89,0
2015-05-21,90,0
2015-05-21,100,0
2015-05-21,101,0
2015-05-21,102,0
2015-05-21,103,0
2015-05-21,105,70
2015-05-21,146,27
2015-05-21,147,0
2015-05-21,149,0
2015-05-21,150,0
2015-05-21,151,0
2015-05-22,1,0
2015-05-22,3,42
2015-05-22,5,0
2015-05-22,8,0
2015-05-22,10,0
2015-05-22,11,0
2015-05-22,14,10
2015-05-22,16,0
2015-05-22,17,0
2015-05-22,18,0
2015-05-22,20,0
2015-05-22,21,0
2015-05-22,22,0
2015-05-22,24,0
2015-05-22,25,0
2015-05-22,28,1
2015-05-22,34,56
2015-05-22,36,0
2015-05-22,37,1
2015-05-22,38,0
2015-05-22,39,0
2015-05-22,40,0
2015-05-22,47,0
2015-05-22,51,20
2015-05-22,53,0
2015-05-22,62,4
2015-05-22,63,0
2015-05-22,64,0
2015-05-22,66,46
2015-05-22,68,3
2015-05-22,69,1
2015-05-22,78,0
2015-05-22,79,0
2015-05-22,85,0
2015-05-22,86,8
2015-05-22,89,0
2015-05-22,90,0
2015-05-22,100,0
2015-05-22,101,0
2015-05-22,102,0
2015-05-22,103,0
2015-05-22,105,30
2015-05-22,146,11
2015-05-22,147,0
2015-05-22,149,0
2015-05-22,150,0
2015-05-22,151,0
2015-05-23,1,0
2015-05-23,3,20
2015-05-23,5,0
2015-05-23,8,0
2015-05-23,10,0
2015-05-23,11,0
2015-05-23,14,0
2015-05-23,16,0
2015-05-23,17,0
2015-05-23,18,0
2015-05-23,20,0
2015-05-23,21,0
2015-05-23,22,0
2015-05-23,24,0
2015-05-23,25,0
2015-05-23,28,0
2015-05-23,34,32
2015-05-23,36,0
2015-05-23,37,0
2015-05-23,38,0
2015-05-23,39,0
2015-05-23,40,0
2015-05-23,47,0
2015-05-23,51,0
2015-05-23,53,0
2015-05-23,62,4
2015-05-23,63,0
2015-05-23,64,5
2015-05-23,66,25
2015-05-23,68,2
2015-05-23,69,0
2015-05-23,78,0
2015-05-23,79,0
2015-05-23,85,3
2015-05-23,86,3
2015-05-23,89,11
2015-05-23,90,0
2015-05-23,100,0
2015-05-23,101,0
2015-05-23,102,0
2015-05-23,103,0
2015-05-23,105,39
2015-05-23,146,0
2015-05-23,147,0
2015-05-23,149,0
2015-05-23,150,0
2015-05-23,151,4
2015-05-24,1,0
2015-05-24,3,10
2015-05-24,5,0
2015-05-24,8,0
2015-05-24,10,0
2015-05-24,11,0
2015-05-24,14,0
2015-05-24,16,0
2015-05-24,17,0
2015-05-24,18,0
2015-05-24,20,0
2015-05-24,21,0
2015-05-24,22,0
2015-05-24,24,0
2015-05-24,25,0
2015-05-24,28,0
2015-05-24,34,32
2015-05-24,36,0
2015-05-24,37,0
2015-05-24,38,0
2015-05-24,39,0
2015-05-24,40,0
2015-05-24,47,0
2015-05-24,51,0
2015-05-24,53,0
2015-05-24,62,5
2015-05-24,63,0
2015-05-24,64,0
2015-05-24,66,32
2015-05-24,68,0
2015-05-24,69,0
2015-05-24,78,0
2015-05-24,79,0
2015-05-24,85,0
2015-05-24,86,0
2015-05-24,89,4
2015-05-24,90,0
2015-05-24,100,0
2015-05-24,101,0
2015-05-24,102,0
2015-05-24,103,0
2015-05-24,105,6
2015-05-24,146,0
2015-05-24,147,0
2015-05-24,149,0
2015-05-24,150,0
2015-05-24,151,2
2015-05-25,1,0
2015-05-25,3,43
2015-05-25,5,0
2015-05-25,8,0
2015-05-25,10,0
2015-05-25,11,0
2015-05-25,14,2
2015-05-25,16,0
2015-05-25,17,0
2015-05-25,18,0
2015-05-25,20,0
2015-05-25,21,0
2015-05-25,22,0
2015-05-25,24,0
2015-05-25,25,0
2015-05-25,28,0
2015-05-25,34,104
2015-05-25,36,0
2015-05-25,37,0
2015-05-25,38,0
2015-05-25,39,0
2015-05-25,40,0
2015-05-25,47,0
2015-05-25,51,0
2015-05-25,53,0
2015-05-25,62,0
2015-05-25,63,0
2015-05-25,64,0
2015-05-25,66,7
2015-05-25,68,0
2015-05-25,69,0
2015-05-25,78,0
2015-05-25,79,0
2015-05-25,85,0
2015-05-25,86,0
2015-05-25,89,0
2015-05-25,90,0
2015-05-25,100,0
2015-05-25,101,0
2015-05-25,102,0
2015-05-25,103,0
2015-05-25,105,36
2015-05-25,146,0
2015-05-25,147,0
2015-05-25,149,0
2015-05-25,150,0
2015-05-25,151,3
2015-05-26,1,0
2015-05-26,3,35
2015-05-26,5,0
2015-05-26,8,0
2015-05-26,10,0
2015-05-26,11,0
2015-05-26,14,3
2015-05-26,16,0
2015-05-26,17,0
2015-05-26,18,0
2015-05-26,20,0
2015-05-26,21,0
2015-05-26,22,0
2015-05-26,24,0
2015-05-26,25,0
2015-05-26,28,0
2015-05-26,34,52
2015-05-26,36,0
2015-05-26,37,0
2015-05-26,38,0
2015-05-26,39,0
2015-05-26,40,0
2015-05-26,47,0
2015-05-26,51,0
2015-05-26,53,0
2015-05-26,62,4
2015-05-26,63,0
2015-05-26,64,0
2015-05-26,66,1
2015-05-26,68,0
2015-05-26,69,0
2015-05-26,78,0
2015-05-26,79,0
2015-05-26,85,0
2015-05-26,86,0
2015-05-26,89,0
2015-05-26,90,0
2015-05-26,100,0
2015-05-26,101,0
2015-05-26,102,0
2015-05-26,103,0
2015-05-26,105,14
2015-05-26,146,0
2015-05-26,147,0
2015-05-26,149,0
2015-05-26,150,0
2015-05-26,151,0
2015-05-27,1,0
2015-05-27,3,41
2015-05-27,5,0
2015-05-27,8,0
2015-05-27,10,0
2015-05-27,11,0
2015-05-27,14,0
2015-05-27,16,0
2015-05-27,17,0
2015-05-27,18,0
2015-05-27,20,0
2015-05-27,21,0
2015-05-27,22,0
2015-05-27,24,0
2015-05-27,25,0
2015-05-27,28,0
2015-05-27,34,14
2015-05-27,36,0
2015-05-27,37,0
2015-05-27,38,0
2015-05-27,39,0
2015-05-27,40,0
2015-05-27,47,0
2015-05-27,51,0
2015-05-27,53,0
2015-05-27,62,12
2015-05-27,63,0
2015-05-27,64,0
2015-05-27,66,0
2015-05-27,68,0
2015-05-27,69,0
2015-05-27,78,0
2015-05-27,79,0
2015-05-27,85,0
2015-05-27,86,0
2015-05-27,89,27
2015-05-27,90,0
2015-05-27,100,0
2015-05-27,101,0
2015-05-27,102,0
2015-05-27,103,0
2015-05-27,105,18
2015-05-27,146,15
2015-05-27,147,0
2015-05-27,149,0
2015-05-27,150,0
2015-05-27,151,0
2015-05-28,1,0
2015-05-28,3,27
2015-05-28,5,0
2015-05-28,8,0
2015-05-28,10,0
2015-05-28,11,0
2015-05-28,14,6
2015-05-28,16,0
2015-05-28,17,0
2015-05-28,18,0
2015-05-28,20,0
2015-05-28,21,0
2015-05-28,22,0
2015-05-28,24,0
2015-05-28,25,0
2015-05-28,28,0
2015-05-28,34,0
2015-05-28,36,0
2015-05-28,37,0
2015-05-28,38,0
2015-05-28,39,20
2015-05-28,40,0
2015-05-28,47,0
2015-05-28,51,0
2015-05-28,53,0
2015-05-28,62,0
2015-05-28,63,0
2015-05-28,64,0
2015-05-28,66,0
2015-05-28,68,0
2015-05-28,69,0
2015-05-28,78,0
2015-05-28,79,0
2015-05-28,85,0
2015-05-28,86,0
2015-05-28,89,10
2015-05-28,90,0
2015-05-28,100,0
2015-05-28,101,0
2015-05-28,102,0
2015-05-28,103,0
2015-05-28,105,20
2015-05-28,146,3
2015-05-28,147,0
2015-05-28,149,0
2015-05-28,150,0
2015-05-28,151,0
2015-05-29,1,0
2015-05-29,3,42
2015-05-29,5,0
2015-05-29,8,0
2015-05-29,10,0
2015-05-29,11,0
2015-05-29,14,0
2015-05-29,16,0
2015-05-29,17,0
2015-05-29,18,0
2015-05-29,20,0
2015-05-29,21,0
2015-05-29,22,0
2015-05-29,24,0
2015-05-29,25,0
2015-05-29,28,0
2015-05-29,34,6
2015-05-29,36,0
2015-05-29,37,0
2015-05-29,38,0
2015-05-29,39,5
2015-05-29,40,0
2015-05-29,47,0
2015-05-29,51,0
2015-05-29,53,0
2015-05-29,62,7
2015-05-29,63,0
2015-05-29,64,0
2015-05-29,66,7
2015-05-29,68,0
2015-05-29,69,0
2015-05-29,78,0
2015-05-29,79,0
2015-05-29,85,0
2015-05-29,86,0
2015-05-29,89,3
2015-05-29,90,0
2015-05-29,100,0
2015-05-29,101,0
2015-05-29,102,0
2015-05-29,103,0
2015-05-29,105,2
2015-05-29,146,0
2015-05-29,147,0
2015-05-29,149,0
2015-05-29,150,0
2015-05-29,151,0
2015-05-30,1,4
2015-05-30,3,51
2015-05-30,5,0
2015-05-30,8,0
2015-05-30,10,0
2015-05-30,11,0
2015-05-30,14,0
2015-05-30,16,0
2015-05-30,17,0
2015-05-30,18,0
2015-05-30,20,0
2015-05-30,21,0
2015-05-30,22,0
2015-05-30,24,0
2015-05-30,25,0
2015-05-30,28,0
2015-05-30,34,35
2015-05-30,36,0
2015-05-30,37,0
2015-05-30,38,0
2015-05-30,39,4
2015-05-30,40,0
2015-05-30,47,0
2015-05-30,51,0
2015-05-30,53,0
2015-05-30,62,4
2015-05-30,63,0
2015-05-30,64,0
2015-05-30,66,2
2015-05-30,68,0
2015-05-30,69,0
2015-05-30,78,0
2015-05-30,79,0
2015-05-30,85,0
2015-05-30,86,0
2015-05-30,89,1
2015-05-30,90,0
2015-05-30,100,0
2015-05-30,101,0
2015-05-30,102,0
2015-05-30,103,0
2015-05-30,105,6
2015-05-30,146,0
2015-05-30,147,0
2015-05-30,149,0
2015-05-30,150,0
2015-05-30,151,0
2015-05-31,1,5
2015-05-31,3,26
2015-05-31,5,0
2015-05-31,8,0
2015-05-31,10,0
2015-05-31,11,0
2015-05-31,14,0
2015-05-31,16,0
2015-05-31,17,0
2015-05-31,18,0
2015-05-31,20,0
2015-05-31,21,0
2015-05-31,22,0
2015-05-31,24,0
2015-05-31,25,0
2015-05-31,28,0
2015-05-31,34,30
2015-05-31,36,0
2015-05-31,37,0
2015-05-31,38,0
2015-05-31,39,35
2015-05-31,40,0
2015-05-31,47,0
2015-05-31,51,0
2015-05-31,53,0
2015-05-31,62,26
2015-05-31,63,0
2015-05-31,64,0
2015-05-31,66,6
2015-05-31,68,0
2015-05-31,69,0
2015-05-31,78,0
2015-05-31,79,0
2015-05-31,85,0
2015-05-31,86,0
2015-05-31,89,0
2015-05-31,90,0
2015-05-31,100,0
2015-05-31,101,0
2015-05-31,102,0
2015-05-31,103,0
2015-05-31,105,6
2015-05-31,146,0
2015-05-31,147,0
2015-05-31,149,0
2015-05-31,150,0
2015-05-31,151,0
2015-06-01,1,0
2015-06-01,3,17
2015-06-01,5,0
2015-06-01,8,0
2015-06-01,10,0
2015-06-01,11,0
2015-06-01,14,0
2015-06-01,16,0
2015-06-01,17,0
2015-06-01,18,0
2015-06-01,20,0
2015-06-01,21,0
2015-06-01,22,0
2015-06-01,24,0
2015-06-01,25,0
2015-06-01,28,0
2015-06-01,34,10
2015-06-01,36,0
2015-06-01,37,0
2015-06-01,38,0
2015-06-01,39,104
2015-06-01,40,0
2015-06-01,47,0
2015-06-01,51,0
2015-06-01,53,0
2015-06-01,62,2
2015-06-01,63,0
2015-06-01,64,0
2015-06-01,66,2
2015-06-01,68,0
2015-06-01,69,0
2015-06-01,78,0
2015-06-01,79,0
2015-06-01,85,0
2015-06-01,86,0
2015-06-01,89,0
2015-06-01,90,4
2015-06-01,100,0
2015-06-01,101,0
2015-06-01,102,0
2015-06-01,103,0
2015-06-01,105,105
2015-06-01,146,0
2015-06-01,147,0
2015-06-01,149,0
2015-06-01,150,0
2015-06-01,151,0
2015-06-02,1,0
2015-06-02,3,467
2015-06-02,5,0
2015-06-02,8,0
2015-06-02,10,0
2015-06-02,11,0
2015-06-02,14,0
2015-06-02,16,0
2015-06-02,17,0
2015-06-02,18,0
2015-06-02,20,0
2015-06-02,21,0
2015-06-02,22,0
2015-06-02,24,1833
2015-06-02,25,0
2015-06-02,28,0
2015-06-02,34,700
2015-06-02,36,0
2015-06-02,37,0
2015-06-02,38,0
2015-06-02,39,13
2015-06-02,40,0
2015-06-02,47,7
2015-06-02,51,0
2015-06-02,53,0
2015-06-02,62,3
2015-06-02,63,0
2015-06-02,64,0
2015-06-02,66,14
2015-06-02,68,0
2015-06-02,69,0
2015-06-02,78,0
2015-06-02,79,0
2015-06-02,85,0
2015-06-02,86,0
2015-06-02,89,0
2015-06-02,90,244
2015-06-02,100,0
2015-06-02,101,0
2015-06-02,102,0
2015-06-02,103,0
2015-06-02,105,3178
2015-06-02,146,0
2015-06-02,147,0
2015-06-02,149,0
2015-06-02,150,0
2015-06-02,151,0
2015-06-03,1,3
2015-06-03,3,348
2015-06-03,5,0
2015-06-03,8,0
2015-06-03,10,0
2015-06-03,11,0
2015-06-03,14,0
2015-06-03,16,0
2015-06-03,17,0
2015-06-03,18,0
2015-06-03,20,0
2015-06-03,21,0
2015-06-03,22,0
2015-06-03,24,646
2015-06-03,25,0
2015-06-03,28,0
2015-06-03,34,236
2015-06-03,36,0
2015-06-03,37,0
2015-06-03,38,0
2015-06-03,39,11
2015-06-03,40,0
2015-06-03,47,13
2015-06-03,51,0
2015-06-03,53,0
2015-06-03,62,4
2015-06-03,63,0
2015-06-03,64,0
2015-06-03,66,30
2015-06-03,68,0
2015-06-03,69,0
2015-06-03,78,0
2015-06-03,79,0
2015-06-03,85,0
2015-06-03,86,0
2015-06-03,89,0
2015-06-03,90,430
2015-06-03,100,0
2015-06-03,101,0
2015-06-03,102,0
2015-06-03,103,0
2015-06-03,105,53
2015-06-03,146,0
2015-06-03,147,0
2015-06-03,149,0
2015-06-03,150,0
2015-06-03,151,0
2015-06-04,1,14
2015-06-04,3,149
2015-06-04,5,0
2015-06-04,8,0
2015-06-04,10,0
2015-06-04,11,0
2015-06-04,14,3
2015-06-04,16,0
2015-06-04,17,0
2015-06-04,18,0
2015-06-04,20,0
2015-06-04,21,0
2015-06-04,22,0
2015-06-04,24,284
2015-06-04,25,0
2015-06-04,28,0
2015-06-04,34,127
2015-06-04,36,0
2015-06-04,37,0
2015-06-04,38,0
2015-06-04,39,4
2015-06-04,40,0
2015-06-04,47,3
2015-06-04,51,0
2015-06-04,53,0
2015-06-04,62,5
2015-06-04,63,0
2015-06-04,64,0
2015-06-04,66,18
2015-06-04,68,0
2015-06-04,69,0
2015-06-04,78,0
2015-06-04,79,0
2015-06-04,85,0
2015-06-04,86,0
2015-06-04,89,0
2015-06-04,90,253
2015-06-04,100,0
2015-06-04,101,0
2015-06-04,102,0
2015-06-04,103,0
2015-06-04,105,19
2015-06-04,146,0
2015-06-04,147,0
2015-06-04,149,0
2015-06-04,150,0
2015-06-04,151,0
2015-06-05,1,0
2015-06-05,3,69
2015-06-05,5,0
2015-06-05,8,0
2015-06-05,10,0
2015-06-05,11,0
2015-06-05,14,2
2015-06-05,16,0
2015-06-05,17,0
2015-06-05,18,0
2015-06-05,20,0
2015-06-05,21,0
2015-06-05,22,0
2015-06-05,24,220
2015-06-05,25,0
2015-06-05,28,12
2015-06-05,34,79
2015-06-05,36,0
2015-06-05,37,0
2015-06-05,38,0
2015-06-05,39,7
2015-06-05,40,0
2015-06-05,47,0
2015-06-05,51,0
2015-06-05,53,0
2015-06-05,62,2
2015-06-05,63,0
2015-06-05,64,0
2015-06-05,66,11
2015-06-05,68,0
2015-06-05,69,0
2015-06-05,78,0
2015-06-05,79,0
2015-06-05,85,0
2015-06-05,86,0
2015-06-05,89,0
2015-06-05,90,245
2015-06-05,100,0
2015-06-05,101,0
2015-06-05,102,0
2015-06-05,103,0
2015-06-05,105,90
2015-06-05,146,16
2015-06-05,147,0
2015-06-05,149,0
2015-06-05,150,2
2015-06-05,151,0
2015-06-06,1,3
2015-06-06,3,246
2015-06-06,5,0
2015-06-06,8,0
2015-06-06,10,0
2015-06-06,11,0
2015-06-06,14,8
2015-06-06,16,0
2015-06-06,17,0
2015-06-06,18,0
2015-06-06,20,0
2015-06-06,21,0
2015-06-06,22,0
2015-06-06,24,638
2015-06-06,25,0
2015-06-06,28,7
2015-06-06,34,544
2015-06-06,36,0
2015-06-06,37,0
2015-06-06,38,0
2015-06-06,39,16
2015-06-06,40,9
2015-06-06,47,0
2015-06-06,51,2
2015-06-06,53,0
2015-06-06,62,4
2015-06-06,63,0
2015-06-06,64,0
2015-06-06,66,58
2015-06-06,68,0
2015-06-06,69,0
2015-06-06,78,0
2015-06-06,79,128
2015-06-06,85,0
2015-06-06,86,0
2015-06-06,89,0
2015-06-06,90,1914
2015-06-06,100,0
2015-06-06,101,0
2015-06-06,102,0
2015-06-06,103,0
2015-06-06,105,1958
2015-06-06,146,27
2015-06-06,147,0
2015-06-06,149,0
2015-06-06,150,15
2015-06-06,151,0
2015-06-07,1,0
2015-06-07,3,292
2015-06-07,5,0
2015-06-07,8,0
2015-06-07,10,0
2015-06-07,11,0
2015-06-07,14,10
2015-06-07,16,0
2015-06-07,17,0
2015-06-07,18,0
2015-06-07,20,0
2015-06-07,21,0
2015-06-07,22,0
2015-06-07,24,101
2015-06-07,25,0
2015-06-07,28,20
2015-06-07,34,512
2015-06-07,36,0
2015-06-07,37,0
2015-06-07,38,0
2015-06-07,39,10
2015-06-07,40,0
2015-06-07,47,0
2015-06-07,51,5
2015-06-07,53,0
2015-06-07,62,0
2015-06-07,63,0
2015-06-07,64,0
2015-06-07,66,28
2015-06-07,68,0
2015-06-07,69,0
2015-06-07,78,0
2015-06-07,79,62
2015-06-07,85,0
2015-06-07,86,0
2015-06-07,89,0
2015-06-07,90,2891
2015-06-07,100,0
2015-06-07,101,0
2015-06-07,102,0
2015-06-07,103,0
2015-06-07,105,436
2015-06-07,146,33
2015-06-07,147,0
2015-06-07,149,0
2015-06-07,150,0
2015-06-07,151,0
2015-06-08,1,0
2015-06-08,3,113
2015-06-08,5,0
2015-06-08,8,0
2015-06-08,10,0
2015-06-08,11,0
2015-06-08,14,7
2015-06-08,16,0
2015-06-08,17,0
2015-06-08,18,0
2015-06-08,20,0
2015-06-08,21,0
2015-06-08,22,0
2015-06-08,24,16
2015-06-08,25,0
2015-06-08,28,0
2015-06-08,34,636
2015-06-08,36,0
2015-06-08,37,0
2015-06-08,38,0
2015-06-08,39,3
2015-06-08,40,0
2015-06-08,47,0
2015-06-08,51,0
2015-06-08,53,0
2015-06-08,62,3
2015-06-08,63,0
2015-06-08,64,0
2015-06-08,66,9
2015-06-08,68,0
2015-06-08,69,0
2015-06-08,78,0
2015-06-08,79,19
2015-06-08,85,0
2015-06-08,86,0
2015-06-08,89,62
2015-06-08,90,1028
2015-06-08,100,0
2015-06-08,101,0
2015-06-08,102,0
2015-06-08,103,0
2015-06-08,105,805
2015-06-08,146,18
2015-06-08,147,0
2015-06-08,149,0
2015-06-08,150,5
2015-06-08,151,0
2015-06-09,1,0
2015-06-09,3,45
2015-06-09,5,0
2015-06-09,8,0
2015-06-09,10,0
2015-06-09,11,0
2015-06-09,14,0
2015-06-09,16,0
2015-06-09,17,0
2015-06-09,18,0
2015-06-09,20,0
2015-06-09,21,0
2015-06-09,22,0
2015-06-09,24,15
2015-06-09,25,0
2015-06-09,28,0
2015-06-09,34,437
2015-06-09,36,0
2015-06-09,37,0
2015-06-09,38,0
2015-06-09,39,2
2015-06-09,40,0
2015-06-09,47,0
2015-06-09,51,0
2015-06-09,53,0
2015-06-09,62,10
2015-06-09,63,0
2015-06-09,64,9
2015-06-09,66,14
2015-06-09,68,0
2015-06-09,69,0
2015-06-09,78,0
2015-06-09,79,0
2015-06-09,85,0
2015-06-09,86,0
2015-06-09,89,150
2015-06-09,90,513
2015-06-09,100,0
2015-06-09,101,0
2015-06-09,102,0
2015-06-09,103,0
2015-06-09,105,557
2015-06-09,146,1
2015-06-09,147,0
2015-06-09,149,0
2015-06-09,150,0
2015-06-09,151,0
2015-06-10,1,0
2015-06-10,3,26
2015-06-10,5,0
2015-06-10,8,0
2015-06-10,10,0
2015-06-10,11,0
2015-06-10,14,3
2015-06-10,16,0
2015-06-10,17,0
2015-06-10,18,0
2015-06-10,20,0
2015-06-10,21,0
2015-06-10,22,0
2015-06-10,24,13
2015-06-10,25,0
2015-06-10,28,3
2015-06-10,34,364
2015-06-10,36,0
2015-06-10,37,0
2015-06-10,38,0
2015-06-10,39,12
2015-06-10,40,0
2015-06-10,47,0
2015-06-10,51,0
2015-06-10,53,0
2015-06-10,62,10
2015-06-10,63,0
2015-06-10,64,2
2015-06-10,66,31
2015-06-10,68,0
2015-06-10,69,0
2015-06-10,78,0
2015-06-10,79,0
2015-06-10,85,0
2015-06-10,86,0
2015-06-10,89,42
2015-06-10,90,308
2015-06-10,100,0
2015-06-10,101,0
2015-06-10,102,0
2015-06-10,103,0
2015-06-10,105,284
2015-06-10,146,0
2015-06-10,147,0
2015-06-10,149,0
2015-06-10,150,0
2015-06-10,151,0
2015-06-11,1,0
2015-06-11,3,30
2015-06-11,5,0
2015-06-11,8,0
2015-06-11,10,0
2015-06-11,11,0
2015-06-11,14,24
2015-06-11,16,0
2015-06-11,17,0
2015-06-11,18,0
2015-06-11,20,0
2015-06-11,21,0
2015-06-11,22,0
2015-06-11,24,18
2015-06-11,25,0
2015-06-11,28,13
2015-06-11,34,152
2015-06-11,36,0
2015-06-11,37,0
2015-06-11,38,0
2015-06-11,39,26
2015-06-11,40,0
2015-06-11,47,0
2015-06-11,51,0
2015-06-11,53,0
2015-06-11,62,11
2015-06-11,63,0
2015-06-11,64,14
2015-06-11,66,58
2015-06-11,68,0
2015-06-11,69,0
2015-06-11,78,0
2015-06-11,79,0
2015-06-11,85,0
2015-06-11,86,0
2015-06-11,89,201
2015-06-11,90,191
2015-06-11,100,0
2015-06-11,101,0
2015-06-11,102,0
2015-06-11,103,0
2015-06-11,105,194
2015-06-11,146,0
2015-06-11,147,0
2015-06-11,149,0
2015-06-11,150,0
2015-06-11,151,0
2015-06-12,1,0
2015-06-12,3,20
2015-06-12,5,0
2015-06-12,8,0
2015-06-12,10,0
2015-06-12,11,0
2015-06-12,14,0
2015-06-12,16,0
2015-06-12,17,0
2015-06-12,18,0
2015-06-12,20,0
2015-06-12,21,0
2015-06-12,22,0
2015-06-12,24,9
2015-06-12,25,0
2015-06-12,28,1
2015-06-12,34,67
2015-06-12,36,0
2015-06-12,37,0
2015-06-12,38,0
2015-06-12,39,0
2015-06-12,40,0
2015-06-12,47,0
2015-06-12,51,0
2015-06-12,53,0
2015-06-12,62,13
2015-06-12,63,0
2015-06-12,64,4
2015-06-12,66,65
2015-06-12,68,0
2015-06-12,69,0
2015-06-12,78,0
2015-06-12,79,0
2015-06-12,85,0
2015-06-12,86,0
2015-06-12,89,209
2015-06-12,90,56
2015-06-12,100,0
2015-06-12,101,5
2015-06-12,102,0
2015-06-12,103,0
2015-06-12,105,87
2015-06-12,146,0
2015-06-12,147,0
2015-06-12,149,0
2015-06-12,150,0
2015-06-12,151,0
2015-06-13,1,0
2015-06-13,3,0
2015-06-13,5,0
2015-06-13,8,0
2015-06-13,10,0
2015-06-13,11,0
2015-06-13,14,5
2015-06-13,16,0
2015-06-13,17,0
2015-06-13,18,0
2015-06-13,20,0
2015-06-13,21,0
2015-06-13,22,0
2015-06-13,24,0
2015-06-13,25,0
2015-06-13,28,0
2015-06-13,34,2
2015-06-13,36,0
2015-06-13,37,0
2015-06-13,38,0
2015-06-13,39,0
2015-06-13,40,0
2015-06-13,47,5
2015-06-13,51,12
2015-06-13,53,0
2015-06-13,62,2
2015-06-13,63,0
2015-06-13,64,0
2015-06-13,66,24
2015-06-13,68,0
2015-06-13,69,0
2015-06-13,78,0
2015-06-13,79,0
2015-06-13,85,0
2015-06-13,86,0
2015-06-13,89,282
2015-06-13,90,0
2015-06-13,100,0
2015-06-13,101,2
2015-06-13,102,0
2015-06-13,103,0
2015-06-13,105,21
2015-06-13,146,0
2015-06-13,147,0
2015-06-13,149,0
2015-06-13,150,0
2015-06-13,151,0
2015-06-14,1,0
2015-06-14,3,3
2015-06-14,5,0
2015-06-14,8,0
2015-06-14,10,0
2015-06-14,11,0
2015-06-14,14,0
2015-06-14,16,0
2015-06-14,17,0
2015-06-14,18,0
2015-06-14,20,0
2015-06-14,21,0
2015-06-14,22,0
2015-06-14,24,0
2015-06-14,25,0
2015-06-14,28,0
2015-06-14,34,0
2015-06-14,36,0
2015-06-14,37,0
2015-06-14,38,0
2015-06-14,39,0
2015-06-14,40,0
2015-06-14,47,20
2015-06-14,51,0
2015-06-14,53,0
2015-06-14,62,17
2015-06-14,63,0
2015-06-14,64,0
2015-06-14,66,11
2015-06-14,68,0
2015-06-14,69,0
2015-06-14,78,0
2015-06-14,79,0
2015-06-14,85,0
2015-06-14,86,0
2015-06-14,89,255
2015-06-14,90,0
2015-06-14,100,0
2015-06-14,101,0
2015-06-14,102,0
2015-06-14,103,0
2015-06-14,105,0
2015-06-14,146,0
2015-06-14,147,0
2015-06-14,149,0
2015-06-14,150,0
2015-06-14,151,0
2015-06-15,1,0
2015-06-15,3,16
2015-06-15,5,0
2015-06-15,8,0
2015-06-15,10,0
2015-06-15,11,0
2015-06-15,14,0
2015-06-15,16,0
2015-06-15,17,0
2015-06-15,18,0
2015-06-15,20,0
2015-06-15,21,0
2015-06-15,22,0
2015-06-15,24,0
2015-06-15,25,0
2015-06-15,28,0
2015-06-15,34,0
2015-06-15,36,0
2015-06-15,37,0
2015-06-15,38,0
2015-06-15,39,0
2015-06-15,40,0
2015-06-15,47,29
2015-06-15,51,0
2015-06-15,53,0
2015-06-15,62,6
2015-06-15,63,0
2015-06-15,64,0
2015-06-15,66,0
2015-06-15,68,0
2015-06-15,69,0
2015-06-15,78,0
2015-06-15,79,0
2015-06-15,85,0
2015-06-15,86,0
2015-06-15,89,145
2015-06-15,90,0
2015-06-15,100,0
2015-06-15,101,0
2015-06-15,102,0
2015-06-15,103,0
2015-06-15,105,0
2015-06-15,146,0
2015-06-15,147,0
2015-06-15,149,9
2015-06-15,150,0
2015-06-15,151,17
2015-06-16,1,0
2015-06-16,3,15
2015-06-16,5,0
2015-06-16,8,0
2015-06-16,10,0
2015-06-16,11,0
2015-06-16,14,0
2015-06-16,16,0
2015-06-16,17,0
2015-06-16,18,0
2015-06-16,20,0
2015-06-16,21,0
2015-06-16,22,0
2015-06-16,24,0
2015-06-16,25,0
2015-06-16,28,0
2015-06-16,34,0
2015-06-16,36,0
2015-06-16,37,0
2015-06-16,38,0
2015-06-16,39,7
2015-06-16,40,0
2015-06-16,47,31
2015-06-16,51,0
2015-06-16,53,0
2015-06-16,62,0
2015-06-16,63,0
2015-06-16,64,0
